component_name,component_link,AMP_Molex_4pin_Connectors,ATX_4pin_Connectors,Color,EPS_8pin_Connectors,Efficiency_Rating,Fanless,Inferred_,Length,Manufacturer,Modular,PCIe_12pin_Connectors,PCIe_16pin_12VHPWR_12V2x6_Connectors,PCIe_62pin_Connectors,PCIe_6pin_Connectors,PCIe_8pin_Connectors,Part_#_#,SATA_Connectors,Type,Wattage,
,https://pcpartpicker.com/product/QTLdnQ/nzxt-c1200-2024-1200-w-80-gold-certified-fully-modular-atx-power-supply-pa-2g2bb-us,4,0,Black,2,80+ Gold,No,,160 mm,NZXT,Full,0,1,3,0,0,PA-2G2BB-US; PA-2G2BB-EU; PA-2G2BB-AU; PA-2G2BB-UK,12,ATX,1200 W,,C1200 (2024)
,https://pcpartpicker.com/product/26rRsY/corsair-rm850x-2021-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020200-na,4,0,Black,3,80+ Gold,No,,160 mm,Corsair,Full,0,0,4,0,0,CP-9020200-NA; CP-9020200-UK; CP-9020200-EU; CP-9020200-AU,14,ATX,850 W,,RM850x (2021)
,https://pcpartpicker.com/product/4ZRwrH/corsair-rm850e-2023-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020263-na,4,0,Black,2,80+ Gold,No,,140 mm,Corsair,Full,0,1,3,0,0,CP-9020263-NA; CP-9020263-EU; CP-9020263-UK; CP-9020263-AU,7,ATX,850 W,,RM850e (2023)
,https://pcpartpicker.com/product/jRvdnQ/corsair-rm1000x-2021-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020201-na,8,0,Black,3,80+ Gold,No,,180 mm,Corsair,Full,0,0,6,0,0,CP-9020201-NA; CP-9020201-UK; CP-9020201-EU; CP-9020201-AU,14,ATX,1000 W,,RM1000x (2021)
,https://pcpartpicker.com/product/ZsTZxr/corsair-sf850-2024-850-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020256,3,0,Black,2,80+ Platinum,No,,100 mm,Corsair,Full,0,1,3,0,0,CP-9020256; CP-9020256-NA; CP-9020256-AU; CP-9020256-UK; CP-9020256-EU,8,SFX,850 W,,SF850 (2024)
,https://pcpartpicker.com/product/fGgrxr/corsair-hx1200i-1200-w-80-platinum-certified-fully-modular-atx-power-supply-cp-9020281-na,8,0,Black,2,80+ Platinum,No,,200 mm,Corsair,Full,0,1,4,0,0,CP-9020281-NA; CP-9020281-AU; CP-9020281-UK; CP-9020281-WW; CP-9020281-EU,8,ATX,1200 W,,HX1200i
,https://pcpartpicker.com/product/nJrmP6/corsair-sf750-2018-750-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020186-na,3,0,Black,2,80+ Platinum,No,,100 mm,Corsair,Full,0,0,4,0,0,CP-9020186-NA; CP-9020186-EU; CP-9020186-UK; CP-9020186-AU,8,SFX,750 W,,SF750 (2018)
,https://pcpartpicker.com/product/4ZRwrH/corsair-rm850e-2023-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020263-na,4,0,Black,2,80+ Gold,No,,140 mm,Corsair,Full,0,1,3,0,0,CP-9020263-NA; CP-9020263-EU; CP-9020263-UK; CP-9020263-AU,7,ATX,850 W,,RM850e (2023)
,https://pcpartpicker.com/product/YRJp99/corsair-rm750e-2023-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020262-na,4,0,Black,2,80+ Gold,No,,140 mm,Corsair,Full,0,1,3,0,0,CP-9020262-NA; CP-9020262-UK; CP-9020262-EU; CP-9020262-AU,7,ATX,750 W,,RM750e (2023)
,https://pcpartpicker.com/product/26rRsY/corsair-rm850x-2021-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020200-na,4,0,Black,3,80+ Gold,No,,160 mm,Corsair,Full,0,0,4,0,0,CP-9020200-NA; CP-9020200-UK; CP-9020200-EU; CP-9020200-AU,14,ATX,850 W,,RM850x (2021)
,https://pcpartpicker.com/product/4ZRwrH/corsair-rm850e-2023-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020263-na,4,0,Black,2,80+ Gold,No,,140 mm,Corsair,Full,0,1,3,0,0,CP-9020263-NA; CP-9020263-EU; CP-9020263-UK; CP-9020263-AU,7,ATX,850 W,,RM850e (2023)
,https://pcpartpicker.com/product/6JFbt6/corsair-rm750e-2022-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020248-na,4,0,Black,2,80+ Gold,No,,140 mm,Corsair,Full,0,0,3,0,0,CP-9020248-NA; CP-9020248-AU; CP-9020248-EU; CP-9020248-UK,7,ATX,750 W,,RM750e (2022)
,https://pcpartpicker.com/product/8LMFf7/evga-supernova-1300-g2-1300-w-80-gold-certified-fully-modular-atx-power-supply-120-g2-1300-xr,5,0,,2,80+ Gold,No,,200 mm,EVGA,Full,0,0,6,0,0,120-G2-1300-XR; 120-G2-1300-X2; 120-G2-1300-X3,12,ATX,1300 W,,SuperNOVA 1300 G2,"+3.3V@24A, +5V@24A, +12V@108.3A, +5VSB@3A, -12V@0.5A"
,https://pcpartpicker.com/product/GdwmP6/corsair-rm650-2023-650-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020280-na,4,0,Black,2,80+ Gold,No,,140 mm,Corsair,Full,0,0,2,0,0,CP-9020280-NA; CP-9020280-WW; CP-9020280-EU; CP-9020280-AU; CP-9020280-UK,7,ATX,650 W,,RM650 (2023)
,https://pcpartpicker.com/product/jfHp99/corsair-rm750e-2025-750-w-fully-modular-atx-power-supply-cp-9020295-na,2,0,Black,2,,No,,140 mm,Corsair,Full,0,1,3,0,0,CP-9020295-NA; CP-9020295-EU; CP-9020295-UK; CP-9020295-AU,6,ATX,750 W,,RM750e (2025)
,https://pcpartpicker.com/product/79tQzy/corsair-rm750x-2018-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020179-na,2,0,Black,2,80+ Gold,No,,160 mm,Corsair,Full,0,0,4,0,0,CP-9020179-NA; CP-9020179-EU; CP-9020092-UK; CP-9020179-UK,9,ATX,750 W,,RM750x (2018)
,https://pcpartpicker.com/product/jfHp99/corsair-rm750e-2025-750-w-fully-modular-atx-power-supply-cp-9020295-na,2,0,Black,2,,No,,140 mm,Corsair,Full,0,1,3,0,0,CP-9020295-NA; CP-9020295-EU; CP-9020295-UK; CP-9020295-AU,6,ATX,750 W,,RM750e (2025)
,https://pcpartpicker.com/product/Vq38TW/corsair-rm1000x-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020094-na,12,0,,2,80+ Gold,No,,180 mm,Corsair,Full,0,0,8,0,0,CP-9020094-NA; rm1000x; CP-9020094-UK,11,ATX,1000 W,,RM1000x
,https://pcpartpicker.com/product/WrcgXL/seasonic-prime-tx-1300-atx-30-1300-w-80-titanium-certified-fully-modular-atx-power-supply-atx3-prime-tx-1300,3,0,Black / Silver,3,80+ Titanium,No,,210 mm,SeaSonic,Full,0,1,6,0,0,ATX3-PRIME-TX-1300; SSR-1300TR2; PRIME-TX-1300-ATX30; PRIME-TX-1300-ATX3; PRIME TX-1300 ATX 3.0,18,ATX,1300 W,,PRIME TX-1300 ATX 3.1
,https://pcpartpicker.com/product/LTmNnQ/corsair-hx1000i-2023-1000-w-80-platinum-certified-fully-modular-atx-power-supply-cp-9020259-na,8,0,Black,2,80+ Platinum,No,,180 mm,Corsair,Full,0,1,4,0,0,CP-9020259-NA; CP-9020259-WW; CP-9020259-EU; CP-9020259-AU; CP-9020259-UK; CP-9020259-JP,8,ATX,1000 W,,HX1000i (2023)
,https://pcpartpicker.com/product/dMM323/evga-supernova-750-g3-750-w-80-gold-certified-fully-modular-atx-power-supply-220-g3-0750,4,0,,2,80+ Gold,No,,150 mm,EVGA,Full,0,0,4,0,0,220-G3-0750; 220-G3-0750-X1; 220-G3-0750-X3; 220-G3-0750-X2,9,ATX,750 W,,SuperNOVA 750 G3
,https://pcpartpicker.com/product/GMbRsY/corsair-sf1000l-1000-w-80-gold-certified-fully-modular-sfx-power-supply-cp-9020246-na,3,0,Black,2,80+ Gold,No,,130 mm,Corsair,Full,0,1,5,0,0,CP-9020246-NA; CP-9020246-WW; CP-9020246-AU; CP-9020246-UK; CP-9020246-EU,8,SFX,1000 W,,SF1000L
,https://pcpartpicker.com/product/fxGhP6/corsair-rm1000e-2023-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020264-na,4,0,Black,2,80+ Gold,No,,140 mm,Corsair,Full,0,1,6,0,0,CP-9020264-NA; CP-9020264-AU; CP-9020264-UK; CP-9020264-EU,7,ATX,1000 W,,RM1000e (2023)
,https://pcpartpicker.com/product/h6P8TW/thermaltake-toughpower-gf3-snow-1200-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-1200fnfagu-n,8,0,White,2,80+ Gold,No,,160 mm,Thermaltake,Full,0,1,4,0,0,PS-TPD-1200FNFAGU-N; PS-TPD-1200FNFAGE-N; PS-TPD-1200FNFAGA-N,8,ATX,1200 W,,Toughpower GF3 Snow
,https://pcpartpicker.com/product/BQLdnQ/asus-prime-ap-850g-850-w-80-gold-certified-fully-modular-atx-power-supply-ap-850g,3,0,White / Black,2,80+ Gold,No,,150 mm,Asus,Full,0,1,3,0,0,AP-850G; 90YE00U0-B0NB00,5,ATX,850 W,,Prime AP-850G
,https://pcpartpicker.com/product/4ZRwrH/corsair-rm850e-2023-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020263-na,4,0,Black,2,80+ Gold,No,,140 mm,Corsair,Full,0,1,3,0,0,CP-9020263-NA; CP-9020263-EU; CP-9020263-UK; CP-9020263-AU,7,ATX,850 W,,RM850e (2023)
,https://pcpartpicker.com/product/zBbypg/corsair-rm850e-2025-850-w-fully-modular-atx-power-supply-cp-9020296-na,2,0,Black,2,,No,,140 mm,Corsair,Full,0,1,3,0,0,CP-9020296-NA; CP-9020296-AU; CP-9020296-UK; CP-9020296-EU,6,ATX,850 W,,RM850e (2025)
,No Link,,,,,,,,,,,,,,,,,,,,
,https://pcpartpicker.com/product/Wbhj4D/thermaltake-smart-500-w-80-certified-atx-power-supply-ps-spd-0500npcwus-w,6,0,,1,80+,No,,140 mm,Thermaltake,No,0,0,2,0,0,PS-SPD-0500NPCWUS-W,5,ATX,500 W,,"+3.3V@20A, +5V@15A, +12V@35A, -12V@0.5A, +5VSB@2.5A"
,https://pcpartpicker.com/product/QRQfrH/corsair-cx650f-650-w-80-bronze-certified-fully-modular-atx-power-supply-cp-9020226-na,4,0,White / Black,2,80+ Bronze,No,,140 mm,Corsair,Full,0,0,4,0,0,CP-9020226-NA,7,ATX,650 W,,CX650F
,https://pcpartpicker.com/product/LMn9TW/corsair-rm1200x-shift-1200-w-80-gold-certified-fully-modular-side-interface-atx-power-supply-cp-9020254-na,8,0,Black,2,80+ Gold,No,,180 mm,Corsair,Full / Side,0,1,8,0,0,CP-9020254-NA; CP-9020254-UK; CP-9020254-AU; CP-9020254-EU,16,ATX,1200 W,,RM1200x SHIFT
,No Link,,,,,,,,,,,,,,,,,,,,
,https://pcpartpicker.com/product/jRvdnQ/corsair-rm1000x-2021-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020201-na,8,0,Black,3,80+ Gold,No,,180 mm,Corsair,Full,0,0,6,0,0,CP-9020201-NA; CP-9020201-UK; CP-9020201-EU; CP-9020201-AU,14,ATX,1000 W,,RM1000x (2021)
,https://pcpartpicker.com/product/64Crxr/antec-power-supply-ea450green,3,0,,1,80+ Bronze,No,,140 mm,Antec,No,0,0,2,0,0,EA-450 Green,5,ATX,450 W,,"+3.3V@20A, +5V@18A, +12V1@25A, +12V2@25A, -12V@0.3A, +5VSB@2.5A"
,https://pcpartpicker.com/product/LCfp99/evga-supernova-850-g2-850-w-80-gold-certified-fully-modular-atx-power-supply-220-g2-0850-xr,4,0,,2,80+ Gold,No,,177 mm,EVGA,Full,0,0,4,2,0,220-G2-0850-XR; 220-G2-0850-X2; 220-G2-0850-X3,10,ATX,850 W,,SuperNOVA 850 G2,+5V@24A +3.3V@24A +12V@70.8A -12V@0.5A +5Vsb@2.5A
,https://pcpartpicker.com/product/jRvdnQ/corsair-rm1000x-2021-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020201-na,8,0,Black,3,80+ Gold,No,,180 mm,Corsair,Full,0,0,6,0,0,CP-9020201-NA; CP-9020201-UK; CP-9020201-EU; CP-9020201-AU,14,ATX,1000 W,,RM1000x (2021)
,https://pcpartpicker.com/product/QTLdnQ/nzxt-c1200-2024-1200-w-80-gold-certified-fully-modular-atx-power-supply-pa-2g2bb-us,4,0,Black,2,80+ Gold,No,,160 mm,NZXT,Full,0,1,3,0,0,PA-2G2BB-US; PA-2G2BB-EU; PA-2G2BB-AU; PA-2G2BB-UK,12,ATX,1200 W,,C1200 (2024)
,https://pcpartpicker.com/product/6Y66Mp/corsair-rm750-2019-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020195-na,4,0,Black,2,80+ Gold,No,,160 mm,Corsair,Full,0,0,6,0,0,CP-9020195-NA; CP-9020195-UK; CP-9020195-AU; CP-9020195-WW; CP-9020195-EU,10,ATX,750 W,,RM750 (2019)
,https://pcpartpicker.com/product/YRJp99/corsair-rm750e-2023-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020262-na,4,0,Black,2,80+ Gold,No,,140 mm,Corsair,Full,0,1,3,0,0,CP-9020262-NA; CP-9020262-UK; CP-9020262-EU; CP-9020262-AU,7,ATX,750 W,,RM750e (2023)
,https://pcpartpicker.com/product/6RTrxr/thermaltake-smart-600-w-80-certified-atx-power-supply-ps-spd-0600npcwus-w,3,0,,1,80+,No,,140 mm,Thermaltake,No,0,0,2,0,0,PS-SPD-0600NPCWUS-W,6,ATX,600 W,,"+3.3V@22A, +5V@17A, +12V@42A, -12V@0.5A, +5VSB@2.5A"
,https://pcpartpicker.com/product/ygWJ7P/deepcool-pn650m-650-w-80-gold-certified-fully-modular-atx-power-supply-r-pn650m-fc0b-us,2,0,Black,2,80+ Gold,No,,140 mm,Deepcool,Full,0,1,3,0,0,R-PN650M-FC0B-US; R-PN650M-FC0B-EU; PN650M; R-PN650M-FC0B-UK; R-PN650M-FC0B-WO; PN650M-AMAZON,8,ATX,650 W,,PN650M
,https://pcpartpicker.com/product/pG6qqs/thermaltake-toughpower-gx2-600-w-80-gold-certified-atx-power-supply-ps-tpd-0600nnfagu-2,3,0,Black,1,80+ Gold,No,,140 mm,Thermaltake,No,0,0,2,0,0,PS-TPD-0600NNFAGU-2,6,ATX,600 W,,Toughpower GX2
,https://pcpartpicker.com/product/6RTrxr/thermaltake-smart-600-w-80-certified-atx-power-supply-ps-spd-0600npcwus-w,3,0,,1,80+,No,,140 mm,Thermaltake,No,0,0,2,0,0,PS-SPD-0600NPCWUS-W,6,ATX,600 W,,"+3.3V@22A, +5V@17A, +12V@42A, -12V@0.5A, +5VSB@2.5A"
,https://pcpartpicker.com/product/nJrmP6/corsair-sf750-2018-750-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020186-na,3,0,Black,2,80+ Platinum,No,,100 mm,Corsair,Full,0,0,4,0,0,CP-9020186-NA; CP-9020186-EU; CP-9020186-UK; CP-9020186-AU,8,SFX,750 W,,SF750 (2018)
,https://pcpartpicker.com/product/qrDnTW/asus-rog-strix-1200p-gaming-1200-w-80-platinum-certified-fully-modular-atx-power-supply-rog-strix-1200p-gaming,3,0,Black / Silver,2,80+ Platinum,No,,160 mm,Asus,Full,0,1,4,0,0,rog-strix-1200p-gaming; 90YE00W0-B0NA00,6,ATX,1200 W,,ROG STRIX 1200P Gaming
,https://pcpartpicker.com/product/RLZXsY/nzxt-c1500-1500-w-80-platinum-certified-fully-modular-atx-power-supply-pa-5p1bb-us,4,0,Black,2,80+ Platinum,No,,180 mm,NZXT,Full,0,2,6,0,0,PA-5P1BB-US; PA-5P1BB-EU; PA-5P1BB-AU; PA-5P1BB-UK,12,ATX,1500 W,,C1500
,https://pcpartpicker.com/product/qrDnTW/asus-rog-strix-1200p-gaming-1200-w-80-platinum-certified-fully-modular-atx-power-supply-rog-strix-1200p-gaming,3,0,Black / Silver,2,80+ Platinum,No,,160 mm,Asus,Full,0,1,4,0,0,rog-strix-1200p-gaming; 90YE00W0-B0NA00,6,ATX,1200 W,,ROG STRIX 1200P Gaming
,https://pcpartpicker.com/product/ZRQG3C/corsair-vengeance-750m-750-w-80-silver-certified-semi-modular-atx-power-supply-cp-9020176-na,4,0,,1,80+ Silver,No,,140 mm,Corsair,Semi,0,0,6,0,0,CP-9020176-NA,8,ATX,750 W,,Vengeance 750M
,No Link,,,,,,,,,,,,,,,,,,,,
,https://pcpartpicker.com/product/CQ648d/corsair-sf600-2016-600-w-80-gold-certified-fully-modular-sfx-power-supply-cp-9020105-na,1,0,Black,1,80+ Gold,No,,100 mm,Corsair,Full,0,0,4,0,0,CP-9020105-NA; CP-9020105-AU; SF600; CP-9020105-UK; CP-9020105-EU,4,SFX,600 W,,SF600 (2016)
,https://pcpartpicker.com/product/v4L7YJ/thermaltake-toughpower-grand-rgb-650w-80-gold-certified-fully-modular-atx-power-supply-ps-tpg-0650fpcgus-r,4,0,,1,80+ Gold,No,,160 mm,Thermaltake,Full,0,0,4,0,0,PS-TPG-0650FPCGUS-R,9,ATX,650 W,,"+3.3V@22A, +5V@22A, +12V@54.2A, -12V@0.3A, +5VSB@3A"
,https://pcpartpicker.com/product/4fV2FT/gigabyte-ud1000gm-pg5-rev-20-1000-w-80-gold-certified-fully-modular-atx-power-supply-gp-ud1000gm-pg5-20,3,0,Black,2,80+ Gold,No,,140 mm,Gigabyte,Full,0,1,4,0,0,GP-UD1000GM PG5 2.0; GP-UD1000GM PG5 REV 2.0; GP-UD1000GM PG5 V2,8,ATX,1000 W,,UD1000GM PG5 (rev. 2.0)
,https://pcpartpicker.com/product/4fV2FT/gigabyte-ud1000gm-pg5-rev-20-1000-w-80-gold-certified-fully-modular-atx-power-supply-gp-ud1000gm-pg5-20,3,0,Black,2,80+ Gold,No,,140 mm,Gigabyte,Full,0,1,4,0,0,GP-UD1000GM PG5 2.0; GP-UD1000GM PG5 REV 2.0; GP-UD1000GM PG5 V2,8,ATX,1000 W,,UD1000GM PG5 (rev. 2.0)
,No Link,,,,,,,,,,,,,,,,,,,,
,https://pcpartpicker.com/product/jRvdnQ/corsair-rm1000x-2021-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020201-na,8,0,Black,3,80+ Gold,No,,180 mm,Corsair,Full,0,0,6,0,0,CP-9020201-NA; CP-9020201-UK; CP-9020201-EU; CP-9020201-AU,14,ATX,1000 W,,RM1000x (2021)
,https://pcpartpicker.com/product/9KGbt6/corsair-rm850-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020232-na,4,0,White / Black,3,80+ Gold,No,,160 mm,Corsair,Full,0,0,4,0,0,CP-9020232-NA; CP-9020232-UK; CP-9020232-AU,14,ATX,850 W,,RM850
,https://pcpartpicker.com/product/YF4Ycf/evga-supernova-850-gt-850-w-80-gold-certified-fully-modular-atx-power-supply-220-gt-0850-y1,3,0,Black,2,80+ Gold,No,,150 mm,EVGA,Full,0,0,7,0,0,220-GT-0850-Y1,9,ATX,850 W,,SuperNOVA 850 GT
,https://pcpartpicker.com/product/ZsTZxr/corsair-sf850-2024-850-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020256,3,0,Black,2,80+ Platinum,No,,100 mm,Corsair,Full,0,1,3,0,0,CP-9020256; CP-9020256-NA; CP-9020256-AU; CP-9020256-UK; CP-9020256-EU,8,SFX,850 W,,SF850 (2024)
,https://pcpartpicker.com/product/49VG3C/evga-supernova-650-gt-650-w-80-gold-certified-fully-modular-atx-power-supply-220-gt-0650-y1,3,0,Black,1,80+ Gold,No,,150 mm,EVGA,Full,0,0,3,0,0,220-GT-0650-Y1,6,ATX,650 W,,SuperNOVA 650 GT
,https://pcpartpicker.com/product/JkKKHx/corsair-cx750m-2021-750-w-80-bronze-certified-semi-modular-atx-power-supply-cp-9020222-na,4,0,Black,2,80+ Bronze,No,,140 mm,Corsair,Semi,0,0,4,0,0,CP-9020222-NA; CP-9020222-UK; CP-9020222-EU; CP-9020222-AU,8,ATX,750 W,,CX750M (2021)
,https://pcpartpicker.com/product/vY4Zxr/corsair-rm850x-2024-850-w-fully-modular-atx-power-supply-cp-9020270-na,3,0,Black,2,,No,,160 mm,Corsair,Full,0,1,3,0,0,CP-9020270-NA; CP-9020270-EU; CP-9020270-AU; CP-9020270-UK,8,ATX,850 W,,RM850x (2024)
,https://pcpartpicker.com/product/P638TW/seasonic-focus-plus-platinum-850w-80-platinum-certified-fully-modular-atx-power-supply-ssr-850px,5,0,,2,80+ Platinum,No,,140 mm,SeaSonic,Full,0,0,6,0,0,SSR-850PX,10,ATX,850 W,,"+3.3V@20A, +5V@20A, +12V@70A, -12V@0.3A, +5VSB@3.0A"
,https://pcpartpicker.com/product/Y4zXsY/corsair-sf1000-2024-1000-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020257,3,0,Black,2,80+ Platinum,No,,100 mm,Corsair,Full,0,1,4,0,0,CP-9020257; CP-9020257-AU; CP-9020257-NA; CP-9020257-EU; CP-9020257-UK,8,SFX,1000 W,,SF1000 (2024)
,https://pcpartpicker.com/product/jtm323/corsair-rm850-2019-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020196-na,4,0,Black,2,80+ Gold,No,,160 mm,Corsair,Full,0,0,6,0,0,CP-9020196-NA; CP-9020196-UK; CP-9020196-AU; CP-9020196-WW; CP-9020196-EU,12,ATX,850 W,,RM850 (2019)
,https://pcpartpicker.com/product/qNKKHx/corsair-rm850e-2022-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020249-na,4,0,Black,2,80+ Gold,No,,140 mm,Corsair,Full,0,0,3,0,0,CP-9020249-NA; CP-9020249-UK; CP-9020249-AU; CP-9020249-EU,7,ATX,850 W,,RM850e (2022)
,No Link,,,,,,,,,,,,,,,,,,,,
,https://pcpartpicker.com/product/vJPQzy/cooler-master-v850-sfx-gold-850-w-80-gold-certified-fully-modular-sfx-power-supply-mpy-8501-sfhagv-wu,4,0,White,2,80+ Gold,No,,100 mm,Cooler Master,Full,0,0,4,0,0,MPY-8501-SFHAGV-WU; MPY-8501-SFHAGV-WK; MPY-8501-SFHAGV-WE; MPY-8501-SFHAGV-WS; MPY-8501-SFHAGV-WA; MPY-8501-SFHAGV-WB; MPY-8501-SFHAGV-WY; MPY-8501-SFHAGV-WT; MPY-8501-SFHAGV-WJ; MPY-8501-SFHAGV-WI; MPY-8501-SFHAGV-WW,8,SFX,850 W,,V850 SFX GOLD
,https://pcpartpicker.com/product/fxGhP6/corsair-rm1000e-2023-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020264-na,4,0,Black,2,80+ Gold,No,,140 mm,Corsair,Full,0,1,6,0,0,CP-9020264-NA; CP-9020264-AU; CP-9020264-UK; CP-9020264-EU,7,ATX,1000 W,,RM1000e (2023)
,https://pcpartpicker.com/product/nJrmP6/corsair-sf750-2018-750-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020186-na,3,0,Black,2,80+ Platinum,No,,100 mm,Corsair,Full,0,0,4,0,0,CP-9020186-NA; CP-9020186-EU; CP-9020186-UK; CP-9020186-AU,8,SFX,750 W,,SF750 (2018)
,https://pcpartpicker.com/product/GBjRsY/deepcool-pk650d-650-w-80-bronze-certified-atx-power-supply-r-pk650d-fa0b-us,4,0,Black,2,80+ Bronze,No,,140 mm,Deepcool,No,0,0,4,0,0,R-PK650D-FA0B-US; R-PK650D-FA0B-JP; R-PK650D-FA0B-CN; R-PK650D-FA0B-UK; R-PK650D-FA0B-BR; R-PK650D-FA0B-BP; R-PK650D-FA0B-AR; R-PK650D-FA0B-AU; R-PK650D-FA0B-BE; R-PK650D-FA0B-WO; R-PK650D-FA0B-EU,7,ATX,650 W,,PK650D
,No Link,,,,,,,,,,,,,,,,,,,,
,https://pcpartpicker.com/product/jRvdnQ/corsair-rm1000x-2021-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020201-na,8,0,Black,3,80+ Gold,No,,180 mm,Corsair,Full,0,0,6,0,0,CP-9020201-NA; CP-9020201-UK; CP-9020201-EU; CP-9020201-AU,14,ATX,1000 W,,RM1000x (2021)
,https://pcpartpicker.com/product/2MJkcf/silverstone-sx650-g-650-w-80-gold-certified-fully-modular-sfx-power-supply-sst-sx650-g,3,0,Black,1,80+ Gold,No,,100 mm,Silverstone,Full,0,0,4,0,0,SST-SX650-G; SX650-G,6,SFX,650 W,,SX650-G
,https://pcpartpicker.com/product/XZsV3C/corsair-rm1000x-2024-1000-w-fully-modular-atx-power-supply-cp-9020271-na,,,,,,,,,,,,,,,,,,,,
,https://pcpartpicker.com/product/fFbRsY/corsair-hx1500i-2023-1500-w-80-platinum-certified-fully-modular-atx-power-supply-cp-9020261-na,,,,,,,,,,,,,,,,,,,,
,https://pcpartpicker.com/product/TxWBD3/evga-750-b5-750-w-80-bronze-certified-fully-modular-atx-power-supply-220-b5-0750-v1,,,,,,,,,,,,,,,,,,,,
,https://pcpartpicker.com/product/GrddnQ/asus-tuf-gaming-750g-750-w-80-gold-certified-fully-modular-atx-power-supply-90ye00s3-b0na00,,,,,,,,,,,,,,,,,,,,
,https://pcpartpicker.com/product/wR2WGX/asus-tuf-gaming-1000g-1000-w-80-gold-certified-fully-modular-atx-power-supply-90ye00s1-b0na00,,,,,,,,,,,,,,,,,,,,
,https://pcpartpicker.com/product/9q4NnQ/evga-supernova-650-g2-650-w-80-gold-certified-fully-modular-atx-power-supply-220-g2-0650-y1,,,,,,,,,,,,,,,,,,,,
,https://pcpartpicker.com/product/jRvdnQ/corsair-rm1000x-2021-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020201-na,8,0,Black,3,80+ Gold,No,,180 mm,Corsair,Full,0,0,6,0,0,CP-9020201-NA; CP-9020201-UK; CP-9020201-EU; CP-9020201-AU,14,ATX,1000 W,,RM1000x (2021)
,https://pcpartpicker.com/product/gnGbt6/evga-supernova-650-g6-650-w-80-gold-certified-fully-modular-atx-power-supply-220-g6-0650-x1,4,0,Black,1,80+ Gold,No,,140 mm,EVGA,Full,0,0,3,0,0,220-G6-0650-X1,6,ATX,650 W,,SuperNOVA 650 G6
,https://pcpartpicker.com/product/HwYmP6/evga-supernova-750-gm-750-w-80-gold-certified-fully-modular-sfx-power-supply-123-gm-0750-x1,4,0,Black,2,80+ Gold,No,,100 mm,EVGA,Full,0,0,4,0,0,123-GM-0750-X1; 123-GM-0750-X2,6,SFX,750 W,,SuperNOVA 750 GM
,https://pcpartpicker.com/product/9PrYcf/gigabyte-850-w-80-gold-certified-fully-modular-atx-power-supply-gp-p850gm,3,0,Black,2,80+ Gold,No,,140 mm,Gigabyte,Full,0,0,4,0,0,GP-P850GM,8,ATX,850 W,,P850GM
,https://pcpartpicker.com/product/NDCZxr/asrock-steel-legend-sl-750g-750-w-80-gold-certified-fully-modular-atx-power-supply-sl-750g,3,0,Black,2,80+ Gold,No,,150 mm,ASRock,Full,0,1,2,0,0,SL-750G,3,ATX,750 W,,Steel Legend SL-750G
,https://pcpartpicker.com/product/R2mxFT/corsair-cx650m-650-w-80-bronze-certified-semi-modular-atx-power-supply-cp-9020103-na,4,0,,1,80+ Bronze,No,,140 mm,Corsair,Semi,0,0,2,0,0,CP-9020103-NA,6,ATX,650 W,,CX650M
,https://pcpartpicker.com/product/R2mxFT/corsair-cx650m-650-w-80-bronze-certified-semi-modular-atx-power-supply-cp-9020103-na,4,0,,1,80+ Bronze,No,,140 mm,Corsair,Semi,0,0,2,0,0,CP-9020103-NA,6,ATX,650 W,,CX650M
